Branch_ID,City_x,Region_x,Firm_Revenue,Expenses,Profit_Margin,Customer_ID,Age,Customer_Type,City_y,Region_y,Bank_Name,Transaction_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date,Month,transaction_dayofweek,transaction_day,is_weekend,days_since_first_tx,cluster
1217,Nagpur,South,894540.0,488439,64.69,206923,57.0,Individual,Nagpur,North,HDFC Bank,302310,Current,6682,132.0,21628,Mutual Fund,2025-02-22,2025-02,5,22,1,1069,3
1217,Nagpur,South,894540.0,488439,64.69,206923,57.0,Individual,Nagpur,North,HDFC Bank,303591,Current,85202,1824.0,7122,Mutual Fund,2023-11-28,2023-11,1,28,0,617,0
1217,Nagpur,South,894540.0,488439,64.69,208730,58.0,Business,Solapur,West,HDFC Bank,305426,Savings,65431,2507.0,27877,Mutual Fund,2022-07-07,2022-07,3,7,0,108,0
1218,Nashik,North,519640.0,112598,32.53,200615,42.0,Business,Pune,East,HDFC Bank,303510,Business,7720,4810.0,17866,Recurring Deposit,2022-05-10,2022-05,1,10,0,50,2
1218,Nashik,North,519640.0,112598,32.53,200615,42.0,Business,Pune,East,HDFC Bank,307544,Business,34338,4717.0,13217,Mutual Fund,2024-10-15,2024-10,1,15,0,939,0
1218,Nashik,North,519640.0,112598,32.53,202060,22.0,Employee,Mumbai,East,HDFC Bank,306529,Savings,47526,3497.0,14848,Mutual Fund,2024-07-22,2024-07,0,22,0,854,2
1218,Nashik,North,519640.0,112598,32.53,202102,51.0,Business,Kolhapur,South,HDFC Bank,300041,Business,86047,1011.0,19917,Recurring Deposit,2022-08-12,2022-08,4,12,0,144,2
1218,Nashik,North,519640.0,112598,32.53,203998,41.0,Business,Solapur,South,HDFC Bank,307074,Current,1842,4457.0,45568,Fixed Deposit,2023-10-01,2023-10,6,1,1,559,1
1218,Nashik,North,519640.0,112598,32.53,203998,41.0,Business,Solapur,South,HDFC Bank,309636,Savings,44722,2575.0,12897,Fixed Deposit,2022-08-01,2022-08,0,1,0,133,0
1218,Nashik,North,519640.0,112598,32.53,204400,21.0,Business,Mumbai,South,HDFC Bank,300647,Current,99944,1858.0,30195,Fixed Deposit,2023-05-17,2023-05,2,17,0,422,2
1218,Nashik,North,519640.0,112598,32.53,204400,21.0,Business,Mumbai,South,HDFC Bank,302104,Savings,9615,3492.0,13669,Fixed Deposit,2022-08-27,2022-08,5,27,1,159,3
1218,Nashik,North,519640.0,112598,32.53,205413,79.0,Individual,Pune,West,HDFC Bank,301335,Business,6398,4883.0,2367,Mutual Fund,2022-07-15,2022-07,4,15,0,116,0
1218,Nashik,North,519640.0,112598,32.53,205413,79.0,Individual,Pune,West,HDFC Bank,305179,Business,54606,3977.0,19041,Recurring Deposit,2024-11-09,2024-11,5,9,1,964,3
1218,Nashik,North,519640.0,112598,32.53,206456,54.0,Business,Pune,West,HDFC Bank,305594,Current,88324,3110.0,44570,Fixed Deposit,2024-04-02,2024-04,1,2,0,743,2
1218,Nashik,North,519640.0,112598,32.53,206456,54.0,Business,Pune,West,HDFC Bank,306314,Current,49893,2180.0,49291,Mutual Fund,2022-06-09,2022-06,3,9,0,80,2
1218,Nashik,North,519640.0,112598,32.53,206456,54.0,Business,Pune,West,HDFC Bank,309331,Savings,32119,2886.0,7144,Mutual Fund,2024-11-07,2024-11,3,7,0,962,0
1218,Nashik,North,519640.0,112598,32.53,206920,34.0,Business,Kolhapur,South,HDFC Bank,301992,Current,37464,4835.0,25801,Recurring Deposit,2024-11-12,2024-11,1,12,0,967,2
1218,Nashik,North,519640.0,112598,32.53,208801,48.0,Individual,Nashik,East,HDFC Bank,301175,Current,25465,1283.0,12138,Mutual Fund,2022-08-23,2022-08,1,23,0,155,0
1218,Nashik,North,519640.0,112598,32.53,208801,48.0,Individual,Nashik,East,HDFC Bank,307055,Business,34403,3420.0,30412,Mutual Fund,2023-08-17,2023-08,3,17,0,514,0
1218,Nashik,North,519640.0,112598,32.53,208801,48.0,Individual,Nashik,East,HDFC Bank,309753,Savings,43625,4669.0,17434,Fixed Deposit,2024-05-11,2024-05,5,11,1,782,3
1219,Nashik,East,578852.0,182486,-18.9,201544,54.0,Business,Nagpur,North,HDFC Bank,309785,Current,17994,3512.0,14252,Recurring Deposit,2024-08-10,2024-08,5,10,1,873,1
1219,Nashik,East,578852.0,182486,-18.9,202895,49.08653542478156,Employee,Nagpur,North,HDFC Bank,306095,Current,37924,3045.0,16650,Mutual Fund,2024-12-16,2024-12,0,16,0,1001,2
1219,Nashik,East,578852.0,182486,-18.9,203084,58.0,Business,Solapur,South,HDFC Bank,302017,Savings,90484,4466.0,7286,Mutual Fund,2024-06-11,2024-06,1,11,0,813,0
1219,Nashik,East,578852.0,182486,-18.9,203084,58.0,Business,Solapur,South,HDFC Bank,306211,Business,82682,1382.0,20081,Mutual Fund,2023-11-16,2023-11,3,16,0,605,0
1219,Nashik,East,578852.0,182486,-18.9,203306,45.0,Individual,Kolhapur,North,HDFC Bank,304216,Savings,97754,2012.0,33572,Mutual Fund,2022-10-25,2022-10,1,25,0,218,0
1219,Nashik,East,578852.0,182486,-18.9,204911,54.0,Individual,Kolhapur,South,HDFC Bank,306253,Business,82773,1507.0,33115,Mutual Fund,2023-05-13,2023-05,5,13,1,418,3
1219,Nashik,East,578852.0,182486,-18.9,205467,53.0,Employee,Mumbai,North,HDFC Bank,300994,Business,14334,3406.0,27488,Fixed Deposit,2024-12-21,2024-12,5,21,1,1006,1
1219,Nashik,East,578852.0,182486,-18.9,205467,53.0,Employee,Mumbai,North,HDFC Bank,309765,Business,83460,3921.0,15602,Recurring Deposit,2023-04-25,2023-04,1,25,0,400,2
1219,Nashik,East,578852.0,182486,-18.9,205890,25.0,Employee,Nashik,South,HDFC Bank,303627,Business,27109,4275.0,2862,Mutual Fund,2024-12-31,2024-12,1,31,0,1016,2
1219,Nashik,East,578852.0,182486,-18.9,206984,51.0,Business,Nashik,West,HDFC Bank,304496,Current,26223,804.0,11907,Recurring Deposit,2022-12-15,2022-12,3,15,0,269,2
1219,Nashik,East,578852.0,182486,-18.9,206984,51.0,Business,Nashik,West,HDFC Bank,309591,Savings,17932,706.0,31137,Mutual Fund,2024-06-28,2024-06,4,28,0,830,0
1219,Nashik,East,578852.0,182486,-18.9,208010,49.08653542478156,Individual,Mumbai,West,HDFC Bank,305648,Current,61993,1615.0,8286,Fixed Deposit,2024-09-23,2024-09,0,23,0,917,0
1220,Nashik,East,118288.0,152324,-11.1,200398,65.0,Employee,Pune,East,HDFC Bank,300514,Current,5976,3780.0,40609,Fixed Deposit,2023-04-20,2023-04,3,20,0,395,2
1220,Nashik,East,118288.0,152324,-11.1,201085,55.0,Business,Kolhapur,East,HDFC Bank,301965,Current,70591,376.0,42753,Recurring Deposit,2022-05-19,2022-05,3,19,0,59,2
1220,Nashik,East,118288.0,152324,-11.1,201085,55.0,Business,Kolhapur,East,HDFC Bank,309945,Savings,27197,3597.0,17956,Recurring Deposit,2024-08-26,2024-08,0,26,0,889,0
1220,Nashik,East,118288.0,152324,-11.1,202057,42.0,Individual,Pune,South,HDFC Bank,304220,Business,57829,4731.0,45439,Recurring Deposit,2023-09-10,2023-09,6,10,1,538,3
1220,Nashik,East,118288.0,152324,-11.1,202057,42.0,Individual,Pune,South,HDFC Bank,306516,Business,8601,1103.0,8480,Mutual Fund,2024-07-22,2024-07,0,22,0,854,0
1220,Nashik,East,118288.0,152324,-11.1,202201,67.0,Business,Nashik,North,HDFC Bank,306741,Current,86790,4432.0,20747,Mutual Fund,2023-11-14,2023-11,1,14,0,603,0
1220,Nashik,East,118288.0,152324,-11.1,202201,67.0,Business,Nashik,North,HDFC Bank,308394,Savings,85056,3060.0,2945,Fixed Deposit,2024-08-28,2024-08,2,28,0,891,0
1220,Nashik,East,118288.0,152324,-11.1,202770,48.0,Business,Pune,East,HDFC Bank,306552,Business,28396,1867.0,17063,Fixed Deposit,2024-05-23,2024-05,3,23,0,794,2
1220,Nashik,East,118288.0,152324,-11.1,203757,35.0,Individual,Mumbai,South,HDFC Bank,303526,Savings,45579,535.0,39309,Fixed Deposit,2024-11-02,2024-11,5,2,1,957,3
1220,Nashik,East,118288.0,152324,-11.1,204052,60.0,Individual,Pune,North,HDFC Bank,305269,Current,13989,3276.0,21402,Mutual Fund,2022-09-13,2022-09,1,13,0,176,0
1220,Nashik,East,118288.0,152324,-11.1,204052,60.0,Individual,Pune,North,HDFC Bank,306479,Savings,49376,2527.0,4873,Fixed Deposit,2023-03-14,2023-03,1,14,0,358,0
1220,Nashik,East,118288.0,152324,-11.1,206350,18.0,Employee,Kolhapur,South,HDFC Bank,300932,Business,96984,2072.0,15571,Recurring Deposit,2022-11-07,2022-11,0,7,0,231,2
1220,Nashik,East,118288.0,152324,-11.1,206350,18.0,Employee,Kolhapur,South,HDFC Bank,306370,Business,69266,4823.0,16302,Mutual Fund,2022-05-21,2022-05,5,21,1,61,1
1220,Nashik,East,118288.0,152324,-11.1,208312,76.0,Business,Nashik,West,HDFC Bank,302508,Savings,97906,1905.0,25478,Mutual Fund,2025-02-10,2025-02,0,10,0,1057,0
1220,Nashik,East,118288.0,152324,-11.1,209371,36.0,Individual,Nashik,West,HDFC Bank,303113,Current,45042,1549.0,39099,Recurring Deposit,2023-09-01,2023-09,4,1,0,529,0
1220,Nashik,East,118288.0,152324,-11.1,209371,36.0,Individual,Nashik,West,HDFC Bank,306518,Business,64689,3790.0,41452,Mutual Fund,2023-10-19,2023-10,3,19,0,577,0
1221,Kolhapur,East,507974.155411852,282585,7.37,200052,69.0,Employee,Solapur,West,HDFC Bank,300758,Savings,20090,4720.0,14254,Fixed Deposit,2023-07-17,2023-07,0,17,0,483,2
1221,Kolhapur,East,507974.155411852,282585,7.37,200052,69.0,Employee,Solapur,West,HDFC Bank,304482,Savings,11768,1115.0,47697,Recurring Deposit,2024-04-11,2024-04,3,11,0,752,2
1221,Kolhapur,East,507974.155411852,282585,7.37,200052,69.0,Employee,Solapur,West,HDFC Bank,306607,Savings,8208,1142.0,33470,Recurring Deposit,2022-05-23,2022-05,0,23,0,63,2
1221,Kolhapur,East,507974.155411852,282585,7.37,200052,69.0,Employee,Solapur,West,HDFC Bank,309248,Current,92297,4330.0,49362,Mutual Fund,2023-01-22,2023-01,6,22,1,307,1
1221,Kolhapur,East,507974.155411852,282585,7.37,201950,29.0,Individual,Kolhapur,South,HDFC Bank,301433,Current,54809,465.0,10834,Mutual Fund,2022-10-02,2022-10,6,2,1,195,3
1221,Kolhapur,East,507974.155411852,282585,7.37,202915,29.0,Individual,Solapur,South,HDFC Bank,302858,Business,58242,3048.0,48281,Recurring Deposit,2025-01-26,2025-01,6,26,1,1042,3
1221,Kolhapur,East,507974.155411852,282585,7.37,202915,29.0,Individual,Solapur,South,HDFC Bank,308202,Current,79747,3016.0,6562,Fixed Deposit,2023-08-20,2023-08,6,20,1,517,3
1221,Kolhapur,East,507974.155411852,282585,7.37,209711,70.0,Business,Pune,South,HDFC Bank,301325,Current,20590,1826.0,16133,Fixed Deposit,2024-06-22,2024-06,5,22,1,824,1
1222,Nashik,East,726501.0,176722,30.15,200359,43.0,Business,Nashik,South,HDFC Bank,303178,Current,61293,2543.0,37288,Recurring Deposit,2023-11-13,2023-11,0,13,0,602,2
1222,Nashik,East,726501.0,176722,30.15,205656,64.0,Business,Mumbai,East,HDFC Bank,308217,Business,78174,424.0,36861,Recurring Deposit,2022-06-14,2022-06,1,14,0,85,2
1222,Nashik,East,726501.0,176722,30.15,206358,68.0,Business,Nagpur,East,HDFC Bank,301510,Current,20573,4429.0,35840,Fixed Deposit,2024-06-22,2024-06,5,22,1,824,1
1222,Nashik,East,726501.0,176722,30.15,206358,68.0,Business,Nagpur,East,HDFC Bank,307696,Savings,41636,4428.0,26750,Fixed Deposit,2024-06-23,2024-06,6,23,1,825,3
1222,Nashik,East,726501.0,176722,30.15,208314,44.0,Individual,Pune,East,HDFC Bank,300406,Business,65415,3579.0,40160,Mutual Fund,2025-02-20,2025-02,3,20,0,1067,0
1223,Nagpur,West,297321.0,143804,70.78,200818,75.0,Individual,Mumbai,West,HDFC Bank,306792,Business,65870,884.000915771967,41334,Recurring Deposit,2023-03-06,2023-03,0,6,0,350,0
1223,Nagpur,West,297321.0,143804,70.78,200978,35.0,Individual,Nashik,West,HDFC Bank,303243,Savings,29286,2055.0,45650,Recurring Deposit,2023-10-26,2023-10,3,26,0,584,0
1223,Nagpur,West,297321.0,143804,70.78,200978,35.0,Individual,Nashik,West,HDFC Bank,307561,Savings,39858,4347.0,30291,Fixed Deposit,2022-09-12,2022-09,0,12,0,175,0
1223,Nagpur,West,297321.0,143804,70.78,200978,35.0,Individual,Nashik,West,HDFC Bank,308096,Business,34648,2388.0,48696,Fixed Deposit,2023-10-22,2023-10,6,22,1,580,3
1223,Nagpur,West,297321.0,143804,70.78,207416,49.08653542478156,Employee,Solapur,East,HDFC Bank,300924,Current,29914,2781.0,37442,Mutual Fund,2023-12-03,2023-12,6,3,1,622,1
1223,Nagpur,West,297321.0,143804,70.78,207601,49.08653542478156,Business,Pune,South,HDFC Bank,309438,Current,85859,1017.0,34849,Mutual Fund,2022-07-24,2022-07,6,24,1,125,1
1223,Nagpur,West,297321.0,143804,70.78,209156,26.0,Business,Pune,North,HDFC Bank,302155,Current,19253,2773.0,26156,Mutual Fund,2022-07-18,2022-07,0,18,0,119,2
1223,Nagpur,West,297321.0,143804,70.78,209156,26.0,Business,Pune,North,HDFC Bank,302207,Current,56968,244.0,40868,Recurring Deposit,2023-01-27,2023-01,4,27,0,312,2
1223,Nagpur,West,297321.0,143804,70.78,209156,26.0,Business,Pune,North,HDFC Bank,305894,Current,69488,166.0,35572,Fixed Deposit,2023-05-04,2023-05,3,4,0,409,2
1223,Nagpur,West,297321.0,143804,70.78,209156,26.0,Business,Pune,North,HDFC Bank,309834,Current,29208,1208.0,7543,Fixed Deposit,2025-02-12,2025-02,2,12,0,1059,2
1223,Nagpur,West,297321.0,143804,70.78,209947,75.0,Individual,Kolhapur,South,HDFC Bank,300852,Savings,90166,2792.0,1546,Fixed Deposit,2022-08-12,2022-08,4,12,0,144,0
1223,Nagpur,West,297321.0,143804,70.78,209947,75.0,Individual,Kolhapur,South,HDFC Bank,302181,Business,77685,1505.0,4854,Fixed Deposit,2024-04-22,2024-04,0,22,0,763,0
1224,Nashik,North,472462.0,274775,-18.91,200196,69.0,Business,Nashik,East,HDFC Bank,305965,Business,96671,4158.0,19748,Mutual Fund,2024-03-04,2024-03,0,4,0,714,0
1224,Nashik,North,472462.0,274775,-18.91,200196,69.0,Business,Nashik,East,HDFC Bank,308673,Savings,20287,3052.0,48961,Fixed Deposit,2023-09-18,2023-09,0,18,0,546,0
1224,Nashik,North,472462.0,274775,-18.91,200289,54.0,Business,Pune,West,HDFC Bank,304138,Current,84229,4347.0,10603,Fixed Deposit,2024-04-23,2024-04,1,23,0,764,2
1224,Nashik,North,472462.0,274775,-18.91,200289,54.0,Business,Pune,West,HDFC Bank,308024,Business,16257,1086.0,22597,Recurring Deposit,2023-10-04,2023-10,2,4,0,562,2
1224,Nashik,North,472462.0,274775,-18.91,200813,59.0,Individual,Kolhapur,West,HDFC Bank,307252,Business,77664,4094.0,38055,Fixed Deposit,2023-02-02,2023-02,3,2,0,318,0
1224,Nashik,North,472462.0,274775,-18.91,200898,73.0,Individual,Pune,East,HDFC Bank,303194,Current,81038,2454.0,3293,Fixed Deposit,2022-06-27,2022-06,0,27,0,98,0
1224,Nashik,North,472462.0,274775,-18.91,200898,73.0,Individual,Pune,East,HDFC Bank,309635,Business,97178,2360.0,8560,Mutual Fund,2023-01-11,2023-01,2,11,0,296,0
1224,Nashik,North,472462.0,274775,-18.91,202642,50.0,Employee,Pune,East,HDFC Bank,304747,Current,48061,4337.0,14447,Recurring Deposit,2025-02-19,2025-02,2,19,0,1066,2
1224,Nashik,North,472462.0,274775,-18.91,203362,69.0,Business,Solapur,North,HDFC Bank,301412,Current,5220,3626.0,28357,Mutual Fund,2025-02-18,2025-02,1,18,0,1065,0
1224,Nashik,North,472462.0,274775,-18.91,203362,69.0,Business,Solapur,North,HDFC Bank,305207,Current,44024,2194.0,21516,Recurring Deposit,2022-11-25,2022-11,4,25,0,249,2
1224,Nashik,North,472462.0,274775,-18.91,203362,69.0,Business,Solapur,North,HDFC Bank,308022,Savings,41768,4315.0,23558,Fixed Deposit,2022-08-16,2022-08,1,16,0,148,0
1224,Nashik,North,472462.0,274775,-18.91,203567,34.0,Employee,Solapur,East,HDFC Bank,300658,Current,43554,388.0,45465,Fixed Deposit,2023-02-16,2023-02,3,16,0,332,2
1224,Nashik,North,472462.0,274775,-18.91,203567,34.0,Employee,Solapur,East,HDFC Bank,300886,Business,36155,270.0,23817,Fixed Deposit,2023-05-24,2023-05,2,24,0,429,2
1224,Nashik,North,472462.0,274775,-18.91,203567,34.0,Employee,Solapur,East,HDFC Bank,305346,Current,10032,3314.0,38288,Fixed Deposit,2022-09-01,2022-09,3,1,0,164,2
1224,Nashik,North,472462.0,274775,-18.91,203914,24.0,Business,Solapur,East,HDFC Bank,305155,Business,10404,3408.0,16166,Recurring Deposit,2024-11-02,2024-11,5,2,1,957,3
1224,Nashik,North,472462.0,274775,-18.91,203914,24.0,Business,Solapur,East,HDFC Bank,306531,Current,2925,1650.4247437056697,10389,Recurring Deposit,2023-10-01,2023-10,6,1,1,559,1
1224,Nashik,North,472462.0,274775,-18.91,204027,78.0,Business,Solapur,West,HDFC Bank,301434,Current,49799,3859.0,32529,Fixed Deposit,2024-08-14,2024-08,2,14,0,877,2
1224,Nashik,North,472462.0,274775,-18.91,204027,78.0,Business,Solapur,West,HDFC Bank,307701,Savings,86559,3147.0,15989,Recurring Deposit,2024-12-27,2024-12,4,27,0,1012,0
1224,Nashik,North,472462.0,274775,-18.91,204027,78.0,Business,Solapur,West,HDFC Bank,309718,Business,86773,659.0,2249,Fixed Deposit,2023-11-17,2023-11,4,17,0,606,0
1224,Nashik,North,472462.0,274775,-18.91,204634,73.0,Business,Nagpur,South,HDFC Bank,303570,Current,48070,3103.0,27928,Fixed Deposit,2022-07-16,2022-07,5,16,1,117,1
1224,Nashik,North,472462.0,274775,-18.91,207873,67.0,Business,Pune,West,HDFC Bank,300040,Savings,23464,389.0,1320,Mutual Fund,2022-08-26,2022-08,4,26,0,158,0
1224,Nashik,North,472462.0,274775,-18.91,207873,67.0,Business,Pune,West,HDFC Bank,301397,Current,50539,1640.0,39237,Mutual Fund,2025-01-01,2025-01,2,1,0,1017,2
1224,Nashik,North,472462.0,274775,-18.91,207873,67.0,Business,Pune,West,HDFC Bank,309588,Business,74491,362.0,46264,Recurring Deposit,2025-01-30,2025-01,3,30,0,1046,2
1224,Nashik,North,472462.0,274775,-18.91,208276,27.0,Individual,Nagpur,East,HDFC Bank,304943,Business,66213,2151.0,24887,Fixed Deposit,2025-01-15,2025-01,2,15,0,1031,0
1224,Nashik,North,472462.0,274775,-18.91,209393,49.08653542478156,Business,Mumbai,West,HDFC Bank,302284,Current,47411,1177.0,49914,Mutual Fund,2022-05-04,2022-05,2,4,0,44,2
1225,Kolhapur,South,153515.0,436734,60.79,207552,61.0,Individual,Nagpur,West,HDFC Bank,305327,Current,14000,4972.0,20287,Recurring Deposit,2024-11-24,2024-11,6,24,1,979,3
1225,Kolhapur,South,153515.0,436734,60.79,209407,32.0,Individual,Kolhapur,East,HDFC Bank,305839,Current,13659,1636.0,29889,Mutual Fund,2023-09-12,2023-09,1,12,0,540,0
1226,Solapur,South,404512.0,314309,87.43,200086,49.08653542478156,Individual,Mumbai,North,HDFC Bank,300006,Savings,88497,2343.0,26793,Recurring Deposit,2022-10-23,2022-10,6,23,1,216,3
1226,Solapur,South,404512.0,314309,87.43,200086,49.08653542478156,Individual,Mumbai,North,HDFC Bank,300885,Business,47140,3455.0,27646,Fixed Deposit,2024-04-11,2024-04,3,11,0,752,0
1226,Solapur,South,404512.0,314309,87.43,201353,23.0,Employee,Mumbai,East,HDFC Bank,301888,Business,11291,2878.588149899876,1179,Mutual Fund,2024-10-03,2024-10,3,3,0,927,2
1226,Solapur,South,404512.0,314309,87.43,201353,23.0,Employee,Mumbai,East,HDFC Bank,307280,Savings,77608,2800.0,13300,Mutual Fund,2023-05-24,2023-05,2,24,0,429,2
1226,Solapur,South,404512.0,314309,87.43,203126,25.0,Individual,Pune,South,HDFC Bank,306536,Current,72311,298.0,47239,Mutual Fund,2022-05-13,2022-05,4,13,0,53,0
1226,Solapur,South,404512.0,314309,87.43,203126,25.0,Individual,Pune,South,HDFC Bank,308730,Savings,58149,599.0,7983,Mutual Fund,2022-07-26,2022-07,1,26,0,127,0
1226,Solapur,South,404512.0,314309,87.43,203228,23.0,Business,Pune,East,HDFC Bank,303990,Savings,16552,3454.0,47946,Mutual Fund,2025-03-07,2025-03,4,7,0,1082,0
1226,Solapur,South,404512.0,314309,87.43,203228,23.0,Business,Pune,East,HDFC Bank,308679,Savings,50814,3153.0,26459,Mutual Fund,2023-09-12,2023-09,1,12,0,540,0
1226,Solapur,South,404512.0,314309,87.43,205286,46.0,Business,Nagpur,South,HDFC Bank,309097,Current,80489,3679.0,20275,Fixed Deposit,2023-04-16,2023-04,6,16,1,391,1
1226,Solapur,South,404512.0,314309,87.43,209488,49.08653542478156,Business,Solapur,South,HDFC Bank,302819,Current,49694,793.0,35212,Recurring Deposit,2023-04-05,2023-04,2,5,0,380,2
1227,Pune,West,990092.0,239838,9.35,201409,22.0,Employee,Pune,East,HDFC Bank,306402,Savings,60785,4181.0,34921,Recurring Deposit,2023-01-03,2023-01,1,3,0,288,2
1227,Pune,West,990092.0,239838,9.35,202768,74.0,Business,Solapur,East,HDFC Bank,307476,Business,9132,3373.0,26390,Fixed Deposit,2023-06-20,2023-06,1,20,0,456,0
1227,Pune,West,990092.0,239838,9.35,204057,73.0,Employee,Mumbai,South,HDFC Bank,300164,Current,30592,580.758814260561,7473,Fixed Deposit,2024-05-06,2024-05,0,6,0,777,2
1227,Pune,West,990092.0,239838,9.35,204057,73.0,Employee,Mumbai,South,HDFC Bank,304310,Savings,98810,573.0,4102,Mutual Fund,2022-08-04,2022-08,3,4,0,136,2
1227,Pune,West,990092.0,239838,9.35,204057,73.0,Employee,Mumbai,South,HDFC Bank,307820,Savings,60720,1151.0,31352,Mutual Fund,2025-01-16,2025-01,3,16,0,1032,2
1227,Pune,West,990092.0,239838,9.35,206012,44.0,Business,Solapur,West,HDFC Bank,300359,Business,68914,2279.0,21656,Fixed Deposit,2024-12-17,2024-12,1,17,0,1002,2
1227,Pune,West,990092.0,239838,9.35,207595,28.0,Business,Nashik,North,HDFC Bank,308135,Savings,38661,664.0,33559,Recurring Deposit,2024-03-08,2024-03,4,8,0,718,0
1227,Pune,West,990092.0,239838,9.35,209860,49.0,Individual,Mumbai,North,HDFC Bank,302945,Current,32682,4353.0,24474,Fixed Deposit,2022-05-31,2022-05,1,31,0,71,0
1227,Pune,West,990092.0,239838,9.35,209860,49.0,Individual,Mumbai,North,HDFC Bank,306299,Current,11660,2195.0,1083,Mutual Fund,2025-02-11,2025-02,1,11,0,1058,0
1227,Pune,West,990092.0,239838,9.35,209860,49.0,Individual,Mumbai,North,HDFC Bank,307967,Savings,64293,2460.0,21411,Fixed Deposit,2023-10-16,2023-10,0,16,0,574,0
1228,Pune,East,111240.0,233346,4.87,200236,79.0,Employee,Pune,South,HDFC Bank,305689,Business,16469,2755.0,16595,Recurring Deposit,2023-03-12,2023-03,6,12,1,356,1
1228,Pune,East,111240.0,233346,4.87,200236,79.0,Employee,Pune,South,HDFC Bank,307286,Savings,15841,2076.327397955226,24113,Recurring Deposit,2023-05-18,2023-05,3,18,0,423,2
1228,Pune,East,111240.0,233346,4.87,204746,49.08653542478156,Employee,Pune,North,HDFC Bank,303829,Savings,16094,3368.0,45392,Mutual Fund,2024-06-11,2024-06,1,11,0,813,2
1228,Pune,East,111240.0,233346,4.87,205130,64.0,Individual,Nashik,East,HDFC Bank,300413,Business,68130,2242.0,26652,Mutual Fund,2022-08-11,2022-08,3,11,0,143,0
1228,Pune,East,111240.0,233346,4.87,205130,64.0,Individual,Nashik,East,HDFC Bank,309620,Current,64174,3433.0,44055,Mutual Fund,2023-01-11,2023-01,2,11,0,296,0
1229,Nashik,West,832356.0,101213,21.66,203562,77.0,Business,Nagpur,East,HDFC Bank,306326,Business,81232,2314.0,11119,Fixed Deposit,2022-09-22,2022-09,3,22,0,185,0
1229,Nashik,West,832356.0,101213,21.66,203562,77.0,Business,Nagpur,East,HDFC Bank,306520,Current,30735,641.0,48311,Recurring Deposit,2024-11-28,2024-11,3,28,0,983,2
1229,Nashik,West,832356.0,101213,21.66,203606,38.0,Individual,Nashik,North,HDFC Bank,308351,Current,92913,3542.0,22114,Mutual Fund,2025-01-19,2025-01,6,19,1,1035,3
1229,Nashik,West,832356.0,101213,21.66,204934,49.08653542478156,Individual,Mumbai,South,HDFC Bank,300917,Savings,45678,3925.0,23478,Mutual Fund,2023-09-01,2023-09,4,1,0,529,0
1229,Nashik,West,832356.0,101213,21.66,205739,76.0,Business,Pune,West,HDFC Bank,302708,Savings,19081,2930.0,21732,Recurring Deposit,2023-10-04,2023-10,2,4,0,562,0
1229,Nashik,West,832356.0,101213,21.66,206145,31.0,Business,Nagpur,South,HDFC Bank,309359,Savings,87073,4815.0,36219,Recurring Deposit,2024-05-04,2024-05,5,4,1,775,3
1229,Nashik,West,832356.0,101213,21.66,206479,39.0,Business,Mumbai,West,HDFC Bank,305652,Savings,31496,4948.0,26017,Mutual Fund,2023-11-09,2023-11,3,9,0,598,0
1229,Nashik,West,832356.0,101213,21.66,207867,21.0,Individual,Pune,North,HDFC Bank,306366,Business,78066,2922.0,19184,Mutual Fund,2023-10-28,2023-10,5,28,1,586,3
1229,Nashik,West,832356.0,101213,21.66,207975,53.0,Individual,Mumbai,East,HDFC Bank,300564,Business,80928,1326.0,31307,Recurring Deposit,2024-02-05,2024-02,0,5,0,686,0
1229,Nashik,West,832356.0,101213,21.66,207975,53.0,Individual,Mumbai,East,HDFC Bank,308446,Savings,97370,4274.0,38731,Fixed Deposit,2024-01-14,2024-01,6,14,1,664,3
1229,Nashik,West,832356.0,101213,21.66,208179,25.0,Business,Pune,South,HDFC Bank,304701,Savings,59947,2064.0,17038,Fixed Deposit,2024-04-19,2024-04,4,19,0,760,0
1229,Nashik,West,832356.0,101213,21.66,208585,35.0,Employee,Nashik,West,HDFC Bank,305287,Business,19788,2421.0,7850,Fixed Deposit,2022-07-26,2022-07,1,26,0,127,2
1229,Nashik,West,832356.0,101213,21.66,208792,23.0,Individual,Mumbai,East,HDFC Bank,307767,Current,92803,4780.0,24232,Fixed Deposit,2022-07-16,2022-07,5,16,1,117,3
1229,Nashik,West,832356.0,101213,21.66,208876,56.0,Individual,Nashik,North,HDFC Bank,304507,Business,22116,3155.0,3765,Mutual Fund,2023-05-20,2023-05,5,20,1,425,3
1229,Nashik,West,832356.0,101213,21.66,208876,56.0,Individual,Nashik,North,HDFC Bank,304630,Savings,10824,290.0,8112,Recurring Deposit,2024-05-17,2024-05,4,17,0,788,0
1229,Nashik,West,832356.0,101213,21.66,208992,25.0,Individual,Solapur,North,HDFC Bank,300455,Business,11277,4001.0,33198,Fixed Deposit,2022-11-16,2022-11,2,16,0,240,0
1229,Nashik,West,832356.0,101213,21.66,208992,25.0,Individual,Solapur,North,HDFC Bank,304072,Business,58900,1746.0,14249,Recurring Deposit,2022-06-23,2022-06,3,23,0,94,0
1229,Nashik,West,832356.0,101213,21.66,208992,25.0,Individual,Solapur,North,HDFC Bank,305159,Business,2175,1817.0,18661,Mutual Fund,2024-12-20,2024-12,4,20,0,1005,0
